Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Ecoregion_Name,Exposure,Turbidity,Cyclone_Frequency,Date_Month,Date_Year,Percent_Bleaching,Temperature_Mean,Windspeed,SSTA,SSTA_DHW,TSA,TSA_DHWMean,Date,Bleaching_Severity_Int,Thermal_Stress_Index,Bleaching_Impact,Wind_Mitigation,Bleaching_Duration_weeks
1322,23.74,-76.066,Atlantic,Bahamas and Florida Keys,Sheltered,0.0444,54.14,9,1987,30.5,299.82,5.0,0.29,0.0,0.13,0.36,15-09-1987,,0.41266009852216656,,0.6,0
1336,23.9994,-74.5575,Atlantic,Bahamas and Florida Keys,Sheltered,0.0263,48.13,10,1998,30.5,299.77,7.0,-0.31,0.0,-0.96,0.22,15-10-1998,,0.39032840722495754,,0.3999999999999999,0
1337,25.414,-77.923,Atlantic,Bahamas and Florida Keys,Sheltered,0.0491,55.63,10,1998,30.5,299.75,8.0,0.74,5.38,-1.02,0.25,15-10-1998,,0.4564466711449466,,0.29999999999999993,0
1338,26.5914,-77.9041,Atlantic,Bahamas and Florida Keys,Sheltered,0.0503,60.78,10,1998,30.5,299.56,8.0,-0.41,1.87,-2.33,0.21,15-10-1998,,0.3906085796387519,,0.29999999999999993,0
1357,26.9029,50.9448,Arabian Gulf,Persian Gulf,Sheltered,0.1122,46.55,8,1998,30.5,299.45,2.0,3.16,24.51,3.15,0.85,15-08-1998,,0.6387359120764287,,0.9,0
1468,16.0,-88.0,Atlantic,Belize and west Caribbean,Exposed,0.0773,49.3,8,2008,30.5,301.55,4.0,0.66,0.0,0.62,0.67,15-08-2008,,0.4822331691297217,,0.7,0
1551,16.6186,-88.2309,Atlantic,Belize and west Caribbean,Sheltered,0.098,54.0,9,1998,30.5,301.27,4.0,0.99,3.86,0.99,0.68,15-09-1998,,0.5063488953575157,,0.7,0
1552,17.0022,-88.0101,Atlantic,Belize and west Caribbean,Exposed,0.0843,53.96,9,1998,30.5,301.12,4.0,1.44,1.76,1.44,0.54,15-09-1998,,0.5050082101806235,,0.7,0
1553,17.18,-88.08,Atlantic,Belize and west Caribbean,Sheltered,0.1633,53.79,9,1998,30.5,301.09,4.0,1.47,1.54,1.47,0.63,15-09-1998,,0.5038074712643673,,0.7,0
1554,17.27,-87.82,Atlantic,Belize and west Caribbean,Sheltered,0.0328,56.08,9,1998,30.5,301.03,4.0,-0.28,3.09,-0.28,0.62,15-09-1998,,0.4502990185102249,,0.7,0
1555,17.33,-88.03,Atlantic,Belize and west Caribbean,Sometimes,0.0489,53.43,9,1998,30.5,301.04,4.0,1.59,1.6,1.59,0.52,15-09-1998,,0.5066442752649654,,0.7,0
1556,17.4167,-87.8333,Atlantic,Belize and west Caribbean,Sheltered,0.0357,54.59,9,1998,30.5,300.96,4.0,0.31,1.21,0.31,0.64,15-09-1998,,0.45766317733990003,,0.7,0
1557,17.4833,-88.05,Atlantic,Belize and west Caribbean,Sheltered,0.0473,52.39,9,1998,30.5,301.07,4.0,0.53,1.4,0.53,0.52,15-09-1998,,0.4699414091655461,,0.7,0
1558,17.4911,-88.0462,Atlantic,Belize and west Caribbean,Sheltered,0.0473,52.39,9,1998,30.5,301.07,4.0,0.53,1.4,0.53,0.52,15-09-1998,,0.4699414091655461,,0.7,0
1559,17.5,-87.85,Atlantic,Belize and west Caribbean,Sheltered,0.0388,52.39,9,1998,30.5,300.91,4.0,0.9,1.0,0.9,0.48,15-09-1998,,0.47517278698313264,,0.7,0
1582,16.73,-87.77,Atlantic,Belize and west Caribbean,Exposed,0.0373,47.91,10,1998,30.5,301.11,3.0,0.45,2.66,0.04,0.58,15-10-1998,,0.4756555082848187,,0.7999999999999999,0
1588,16.77,-88.07,Atlantic,Belize and west Caribbean,Sometimes,0.046,49.04,10,1998,30.5,301.12,3.0,0.31,4.4,-0.12,0.64,15-10-1998,,0.48104269293924423,,0.7999999999999999,0
1592,16.6155,-88.0669,Atlantic,Belize and west Caribbean,Exposed,0.1289,59.29,10,1998,30.5,301.26,3.0,0.09,5.57,-0.45,0.77,15-10-1998,,0.48470191446484556,,0.7999999999999999,0
1593,16.79,-87.69,Atlantic,Belize and west Caribbean,Exposed,0.0326,47.62,10,1998,30.5,301.04,3.0,0.13,2.05,-0.16,0.43,15-10-1998,,0.45885626586057665,,0.7999999999999999,0
1647,32.43,-64.65,Atlantic,Bermuda,Exposed,0.0619,67.55,8,2000,30.5,296.05,6.0,0.63,5.0,0.62,0.13,15-08-2000,,0.3289838035527693,,0.4999999999999999,0
1888,19.7231,-80.0463,Atlantic,Cuba and Cayman Islands,Sometimes,0.0262,54.84,8,1998,30.5,301.09,4.0,1.31,3.04,1.19,0.29,15-08-1998,,0.5068129571577842,,0.7,0
2068,-27.1,-109.3,Pacific,Easter Island south central Pacific,Exposed,0.0219,50.08,6,1980,30.5,295.56,,,,nd,2.16,15-06-1980,,,,,0
2184,2.96,-78.175,Pacific,Colombia Ecuador and Chile Pacific coast,Sheltered,0.1296,51.8,4,1998,30.5,299.99,2.0,1.79,41.7,1.62,1.58,15-04-1998,,0.706898977459322,,0.9,0
2190,2.98,-78.17,Pacific,Colombia Ecuador and Chile Pacific coast,Sheltered,0.1296,51.8,5,1998,30.5,299.99,4.0,3.09,44.18,3.09,1.58,15-05-1998,,0.7658174727571276,,0.7,0
2196,3.0,-78.16,Pacific,Colombia Ecuador and Chile Pacific coast,Sheltered,0.1158,51.84,5,1998,30.5,300.0,4.0,3.36,42.93,3.36,1.46,15-05-1998,,0.7683539520823995,,0.7,0
2258,4.0111,-77.6335,Pacific,Colombia Ecuador and Chile Pacific coast,Exposed,0.1751,51.9,9,1997,30.5,300.45,1.0,1.01,17.91,0.65,1.58,15-09-1997,,0.559938703537841,,1.0,0
2280,11.3,-74.15,Atlantic,Netherlands Antilles and south Caribbean,Sheltered,0.2574,52.91,10,1999,30.5,299.77,3.0,0.46,4.93,0.43,0.58,15-10-1999,,0.44489149499925223,,0.7999999999999999,0
2327,15.2,145.7,Pacific,Marianas,Sometimes,0.0214,54.38,5,2001,30.5,301.24,4.0,0.76,1.19,-0.16,0.53,15-05-2001,,0.48226218465442566,,0.7,0
2332,14.15,145.2,Pacific,Marianas,Exposed,0.0204,59.99,10,2001,30.5,301.4,6.0,0.58,0.43,0.43,0.47,15-10-2001,,0.4769916218838625,,0.4999999999999999,0
2334,15.2072,145.691,Pacific,Marianas,Sometimes,0.0214,54.38,7,2001,30.5,301.24,3.0,0.47,1.04,0.48,0.5,15-07-2001,,0.4714099119271529,,0.7999999999999999,0
2339,18.0607,145.7421,Pacific,Marianas,Exposed,0.0232,59.89,8,2001,30.5,301.12,5.0,-2.25,0.0,-2.35,0.34,15-08-2001,,0.3677668308702787,,0.6,0
2340,18.0707,145.7136,Pacific,Marianas,Exposed,0.0232,59.89,8,2001,30.5,301.13,5.0,-1.36,0.41,-1.44,0.36,15-08-2001,,0.40111443872219643,,0.6,0
2341,18.0859,145.7299,Pacific,Marianas,Exposed,0.0216,59.53,8,2001,30.5,301.08,5.0,-1.68,0.0,-1.78,0.43,15-08-2001,,0.38610837438423645,,0.6,0
2342,18.0967,145.7649,Pacific,Marianas,Exposed,0.0217,59.49,8,2001,30.5,301.09,5.0,-1.57,1.13,-1.68,0.3,15-08-2001,,0.39665033960292534,,0.6,0
2343,18.1073,145.7858,Pacific,Marianas,Exposed,0.0217,59.49,8,2001,30.5,301.12,5.0,-1.93,0.0,-2.05,0.37,15-08-2001,,0.3788013136288994,,0.6,0
2344,18.1197,145.7557,Pacific,Marianas,Exposed,0.0217,59.49,8,2001,30.5,301.09,5.0,-1.57,1.13,-1.68,0.3,15-08-2001,,0.39665033960292534,,0.6,0
2345,18.1411,145.7586,Pacific,Marianas,Exposed,0.0231,59.49,8,2001,30.5,301.1,5.0,-0.87,1.49,-0.97,0.42,15-08-2001,,0.4231621324078226,,0.6,0
2346,18.1666,145.7666,Pacific,Marianas,Exposed,0.0231,59.49,8,2001,30.5,301.1,5.0,0.38,3.36,0.28,0.43,15-08-2001,,0.4768905806836847,,0.6,0
2347,18.7268,145.6634,Pacific,Marianas,Exposed,0.0224,58.24,8,2001,30.5,301.06,5.0,0.21,1.46,0.07,0.46,15-08-2001,,0.4589194282728761,,0.6,0
2348,18.7483,145.6941,Pacific,Marianas,Exposed,0.0222,58.24,8,2001,30.5,301.07,5.0,0.11,2.19,-0.02,0.43,15-08-2001,,0.45994728690849285,,0.6,0
2349,18.7924,145.64,Pacific,Marianas,Sometimes,0.0223,57.98,8,2001,30.5,301.14,5.0,0.65,0.0,0.55,0.51,15-08-2001,,0.4684236453201971,,0.6,0
2350,18.8072,145.649,Pacific,Marianas,Sometimes,0.0223,57.98,8,2001,30.5,301.14,5.0,0.65,0.0,0.55,0.51,15-08-2001,,0.4684236453201971,,0.6,0
2351,19.6808,145.3921,Pacific,Marianas,Exposed,0.0222,65.99,8,2001,30.5,300.9,5.0,0.36,0.0,0.23,0.54,15-08-2001,,0.45054187192118067,,0.6,0
2352,19.6998,145.4174,Pacific,Marianas,Exposed,0.023,65.99,8,2001,30.5,300.91,5.0,0.17,0.0,0.04,0.47,15-08-2001,,0.44431855500821105,,0.6,0
2353,19.702,145.3938,Pacific,Marianas,Exposed,0.0222,65.99,8,2001,30.5,300.9,5.0,0.36,0.0,0.23,0.54,15-08-2001,,0.45054187192118067,,0.6,0
2354,20.014,145.2084,Pacific,Marianas,Exposed,0.023,70.2,8,2001,30.5,300.87,5.0,0.45,0.0,0.29,0.37,15-08-2001,,0.4526600985221674,,0.6,0
2355,20.0144,145.2342,Pacific,Marianas,Exposed,0.023,70.2,8,2001,30.5,300.87,5.0,0.01,0.0,-0.11,0.34,15-08-2001,,0.4374876847290639,,0.6,0
2356,20.0175,145.2125,Pacific,Marianas,Sometimes,0.023,70.2,8,2001,30.5,300.87,5.0,0.45,0.0,0.29,0.37,15-08-2001,,0.4526600985221674,,0.6,0
2357,20.0224,145.2298,Pacific,Marianas,Sheltered,0.023,70.2,8,2001,30.5,300.87,5.0,0.45,0.0,0.29,0.37,15-08-2001,,0.4526600985221674,,0.6,0
2358,20.0232,145.2077,Pacific,Marianas,Sometimes,0.0234,70.2,8,2001,30.5,300.87,5.0,0.45,0.0,0.29,0.37,15-08-2001,,0.4526600985221674,,0.6,0
2359,20.0289,145.208,Pacific,Marianas,Exposed,0.0234,70.2,8,2001,30.5,300.87,5.0,0.45,0.0,0.29,0.37,15-08-2001,,0.4526600985221674,,0.6,0
2360,20.0303,145.2272,Pacific,Marianas,Sheltered,0.023,70.2,8,2001,30.5,300.87,5.0,0.45,0.0,0.29,0.37,15-08-2001,,0.4526600985221674,,0.6,0
2361,20.0357,145.2245,Pacific,Marianas,Exposed,0.023,70.2,8,2001,30.5,300.87,5.0,0.45,0.0,0.29,0.37,15-08-2001,,0.4526600985221674,,0.6,0
2362,20.538,144.8989,Pacific,Marianas,Exposed,0.0229,60.81,8,2001,30.5,300.71,5.0,-0.18,1.3,-0.36,0.41,15-08-2001,,0.43306780862815225,,0.6,0
2363,20.5459,144.8858,Pacific,Marianas,Sometimes,0.0235,60.81,8,2001,30.5,300.71,5.0,-0.18,1.3,-0.36,0.41,15-08-2001,,0.43306780862815225,,0.6,0
2364,20.5532,144.8903,Pacific,Marianas,Sometimes,0.0235,60.81,8,2001,30.5,300.71,5.0,-0.18,1.3,-0.36,0.41,15-08-2001,,0.43306780862815225,,0.6,0
2365,14.5,145.2,Pacific,Marianas,Exposed,0.0215,59.92,8,2001,30.5,301.37,5.0,0.11,1.13,0.1,0.47,15-08-2001,,0.4637767763845357,,0.6,0
2856,-1.5,-80.81,Pacific,Colombia Ecuador and Chile Pacific coast,Exposed,0.1092,51.43,5,1998,30.5,297.74,5.0,4.39,52.8,3.46,1.87,15-05-1998,,0.7857307060755332,,0.6,0
2857,-1.47,-80.78,Pacific,Colombia Ecuador and Chile Pacific coast,Exposed,0.1192,51.43,5,1998,30.5,297.79,5.0,4.16,48.55,3.19,1.61,15-05-1998,,0.7552939804448425,,0.6,0
2858,-1.28,-81.07,Pacific,Colombia Ecuador and Chile Pacific coast,Exposed,0.1675,51.4,5,1998,30.5,297.41,5.0,4.05,45.32,3.03,1.87,15-05-1998,,0.7206691297208545,,0.6,0
2863,-1.59,-80.87,Pacific,Colombia Ecuador and Chile Pacific coast,Exposed,0.1118,51.43,5,1998,30.5,297.48,5.0,2.91,38.21,1.64,1.33,15-05-1998,,0.6432599081952534,,0.6,0
2864,-1.48,-80.8,Pacific,Colombia Ecuador and Chile Pacific coast,Exposed,0.1092,51.43,5,1998,30.5,297.7,5.0,4.25,49.99,3.23,1.51,15-05-1998,,0.7636235818778923,,0.6,0
2865,-1.2333,-90.3833,Pacific,Galapagos Islands,Sheltered,0.0693,50.11,5,1983,30.5,296.26,4.0,3.48,36.96,1.75,1.46,15-05-1983,,0.6157471264367806,,0.7,0
2866,-1.2167,-90.3,Pacific,Galapagos Islands,Sheltered,0.0623,50.11,5,1983,30.5,296.29,4.0,3.71,35.63,2.07,1.44,15-05-1983,,0.6171065644125994,,0.7,0
3039,15.8,39.4487,Red Sea,South Red Sea,Sometimes,0.3092,46.12,7,1998,30.5,302.45,6.0,1.5,1.57,0.08,0.54,15-07-1998,,0.5496757911628601,,0.4999999999999999,0
3040,15.6224,39.4841,Red Sea,South Red Sea,Sometimes,0.3196,46.1,10,1998,30.5,302.39,4.0,1.31,17.52,0.86,0.69,15-10-1998,,0.6317786236751755,,0.7,0
3064,8.6072,150.3893,Pacific,Caroline Islands Micronesia,Exposed,0.0424,48.75,9,1998,30.5,301.66,5.0,-0.04,2.15,-0.06,0.52,15-09-1998,,0.473923626660697,,0.6,0
3171,-18.39,178.2,Pacific,Fiji,Exposed,0.0525,53.26,3,2001,30.5,299.83,5.0,-0.14,0.0,-0.26,0.36,15-03-2001,,0.39816091954022853,,0.6,0
3186,-18.755,178.526,Pacific,Fiji,Sheltered,0.0605,51.57,4,2000,30.5,299.6,5.0,0.9,5.36,0.08,0.32,15-04-2000,,0.45692416778623757,,0.6,0
3216,-18.6,178.5,Pacific,Fiji,Exposed,0.0406,54.99,5,2000,30.5,299.7,5.0,0.57,8.51,-1.05,0.38,15-05-2000,,0.46672665696372495,,0.6,0
3217,-18.5,178.0,Pacific,Fiji,Sheltered,0.0567,63.77,5,2000,30.5,299.92,5.0,0.47,5.76,-0.96,0.41,15-05-2000,,0.454878340050754,,0.6,0
3218,-17.9167,178.5833,Pacific,Fiji,Sheltered,0.1384,45.45,5,2000,30.5,300.17,5.0,1.82,9.32,-0.23,0.72,15-05-2000,,0.5298675175399312,,0.6,0
3224,-18.9,178.1,Pacific,Fiji,Exposed,0.0341,52.69,6,1999,30.5,299.85,3.0,0.2,1.25,-2.15,0.35,15-06-1999,,0.4176441446484555,,0.7999999999999999,0
3480,-17.6,-149.3,Pacific,Society Islands French Polynesia,Sheltered,0.0288,46.46,3,1994,30.5,300.58,5.0,-0.53,0.0,-0.54,0.3,15-03-1994,,0.4093431855500813,,0.6,0
3722,15.9316,-86.4011,Atlantic,Belize and west Caribbean,Exposed,0.0653,49.45,9,1998,30.5,301.17,6.0,1.02,4.42,1.02,0.62,15-09-1998,,0.5072811240483656,,0.4999999999999999,0
3723,16.3333,-86.4667,Atlantic,Belize and west Caribbean,Exposed,0.0361,48.45,9,1998,30.5,301.04,6.0,0.88,4.15,0.87,0.47,15-09-1998,,0.49665015300791204,,0.4999999999999999,0
3797,9.29,79.14,Indian,North Sri Lanka and east India,Sheltered,0.2148,39.97,4,2002,30.5,302.01,2.0,1.49,0.0,1.37,0.41,15-04-2002,,0.5259605911330042,,0.9,0
3798,9.291,79.14,Indian,North Sri Lanka and east India,Sheltered,0.2148,39.97,4,2002,30.5,302.01,2.0,1.49,0.0,1.37,0.41,15-04-2002,,0.5259605911330042,,0.9,0
3799,9.294,79.249,Indian,North Sri Lanka and east India,Sheltered,0.1666,39.97,4,2002,30.5,301.95,2.0,1.72,2.59,1.6,0.47,15-04-2002,,0.5466370913569182,,0.9,0
3800,9.328,79.3179,Indian,North Sri Lanka and east India,Sheltered,0.1877,38.82,4,2002,30.5,301.94,2.0,1.92,1.72,1.79,0.49,15-04-2002,,0.5482620540379157,,0.9,0
3801,9.2921,79.3277,Indian,North Sri Lanka and east India,Sheltered,0.1877,38.82,4,2002,30.5,301.89,2.0,2.21,1.03,2.09,0.55,15-04-2002,,0.5526995633676659,,0.9,0
3804,11.7333,92.8833,Indian,Andaman Islands,Sheltered,0.0443,43.74,5,1998,30.5,301.7,7.0,1.37,5.83,1.11,0.52,15-05-1998,,0.5447670361247942,,0.3999999999999999,0
3805,22.559,69.3347,Indian,Gulf of Kutch India,Sheltered,0.2205,42.65,5,1998,30.5,299.06,5.0,0.28,0.0,-0.03,0.45,15-05-1998,,0.3873563218390809,,0.6,0
3852,-5.8667,110.3333,Pacific,Java Sea,Sheltered,0.0539,49.3,1,1998,30.5,302.1,2.0,0.91,2.2,-0.19,0.64,15-01-1998,,0.5214162561576361,,0.9,0
3853,-5.5167,106.4833,Pacific,Java Sea,Sheltered,0.0743,48.13,1,1998,30.5,302.29,1.0,2.28,7.14,0.79,0.49,15-01-1998,,0.6029655545603825,,1.0,0
3857,-5.9013,110.5041,Pacific,Java Sea,Exposed,0.0528,49.35,2,1998,30.5,302.06,3.0,0.62,10.62,-0.59,0.75,15-02-1998,,0.5579435363487085,,0.7999999999999999,0
4191,1.1385,122.35,Pacific,Celebes Sea,Sometimes,0.0509,54.13,10,1998,30.5,302.35,3.0,0.85,7.66,0.79,0.93,15-10-1998,,0.5585801985370956,,0.7999999999999999,0
4193,1.6142,124.73,Pacific,Celebes Sea,Sheltered,0.0426,54.72,12,1998,30.5,302.14,2.0,1.68,4.25,1.09,1.2,15-12-1998,,0.5609293364681285,,0.9,0
4516,17.93,-79.807,Atlantic,Jamaica,Exposed,0.0264,59.38,9,2005,30.5,301.13,3.0,1.44,1.28,1.4,0.37,15-09-2005,,0.5026093446783093,,0.7999999999999999,0
4521,17.7848,-77.5627,Atlantic,Jamaica,Exposed,0.0404,57.75,10,1998,30.5,301.2,7.0,-0.24,6.93,-0.36,0.27,15-10-1998,,0.47907943349753707,,0.3999999999999999,0
5256,26.5,128.0,Pacific,North Ryukyu Islands Japan,Sheltered,0.0414,65.16,7,1998,30.5,297.88,7.0,-0.38,19.51,-0.97,0.28,15-07-1998,,0.43669792133154217,,0.3999999999999999,0
5280,28.2667,129.35,Pacific,North Ryukyu Islands Japan,Sheltered,0.0302,65.74,7,2001,30.5,297.5,3.0,1.63,4.88,0.74,0.41,15-07-2001,,0.4104037916106875,,0.7999999999999999,0
5316,30.3,130.5,Pacific,South-east Kyushu Japan,Sometimes,0.0449,61.61,8,2001,30.5,296.95,11.0,1.24,12.17,1.24,0.31,15-08-2001,,0.42031357292133104,,0.0,0
5322,26.269,127.6995,Pacific,North Ryukyu Islands Japan,Sheltered,0.0432,65.56,9,1998,30.5,297.88,7.0,0.54,8.87,0.03,0.41,15-09-1998,,0.4079675138080312,,0.3999999999999999,0
5325,26.4478,127.7746,Pacific,North Ryukyu Islands Japan,Sheltered,0.0341,64.3,10,1998,30.5,297.83,9.0,1.95,11.09,-0.29,0.39,15-10-1998,,0.46755980370204464,,0.19999999999999996,0
5447,29.5,49.0,Arabian Gulf,Persian Gulf,Exposed,0.1312,47.05,9,2000,30.5,297.7,3.0,-0.74,11.39,-1.47,1.02,15-09-2000,,0.372236434542469,,0.7999999999999999,0
5458,-23.4941,43.7538,Indian,South Madagascar,Sheltered,0.2711,38.58,2,1998,30.5,299.23,7.0,0.58,2.41,0.56,0.8,15-02-1998,,0.41697725406777236,,0.3999999999999999,0
5459,-19.5915,44.425,Indian,South Madagascar,Sheltered,0.3844,44.7,2,1998,30.5,301.56,3.0,-0.14,3.22,-0.15,0.8,15-02-1998,,0.47327082400358295,,0.7999999999999999,0
5460,-16.5,49.85,Indian,North Madagascar,Exposed,0.0753,53.93,2,1998,30.5,299.63,4.0,0.87,5.23,0.87,0.65,15-02-1998,,0.456136270338856,,0.7,0
5461,-13.1873,48.2823,Indian,North Madagascar,Sheltered,0.0857,33.76,2,1998,30.5,301.41,4.0,1.11,9.88,0.73,0.52,15-02-1998,,0.5492890729959697,,0.7,0
5462,-12.82,48.6376,Indian,North Madagascar,Sheltered,0.0811,41.86,2,1998,30.5,301.03,5.0,0.93,4.81,0.84,0.52,15-02-1998,,0.5017958837139866,,0.6,0
5463,-15.0,50.5,Indian,North Madagascar,Exposed,0.0388,105.8,2,1998,30.5,299.68,6.0,1.69,3.42,1.69,0.43,15-02-1998,,0.47577007762352586,,0.4999999999999999,0
5786,6.0361,116.0322,Pacific,Sunda Shelf south-east Asia,Sheltered,0.0843,53.74,5,1998,30.5,302.46,2.0,0.64,2.53,0.28,0.19,15-05-1998,,0.525803571428571,,0.9,0
6199,3.425,73.422,Indian,Maldive Islands,Sheltered,0.0825,42.45,5,2003,30.5,301.95,5.0,0.42,3.69,0.19,0.3,15-05-2003,,0.5080595051500216,,0.6,0
6225,4.7408,73.4964,Indian,Maldive Islands,Sheltered,0.065,42.32,8,1998,30.5,301.82,4.0,0.74,7.62,-0.59,0.33,15-08-1998,,0.5371542394387218,,0.7,0
6334,-20.4132,57.7133,Indian,Mascarene Islands,Sheltered,0.0843,45.43,2,1998,30.5,298.48,4.0,0.65,5.11,0.62,0.25,15-02-1998,,0.4101014143902081,,0.7,0
6336,-20.1602,57.4528,Indian,Mascarene Islands,Exposed,0.0505,45.64,2,1998,30.5,298.8,4.0,0.89,4.76,0.85,0.13,15-02-1998,,0.4268976712942228,,0.7,0
6367,-20.466,57.329,Indian,Mascarene Islands,Sheltered,0.0364,44.36,5,2004,30.5,298.72,7.0,-0.13,0.0,-2.02,0.25,15-05-2004,,0.3620525451559941,,0.3999999999999999,0
6368,-20.279,57.365,Indian,Mascarene Islands,Sheltered,0.0264,43.16,5,2004,30.5,298.87,7.0,-0.26,0.0,-2.11,0.2,15-05-2004,,0.3624958949096874,,0.3999999999999999,0
6369,-20.104,57.493,Indian,Mascarene Islands,Exposed,0.0312,45.64,5,2004,30.5,298.79,7.0,0.13,0.0,-1.82,0.14,15-05-2004,,0.3733169129720857,,0.3999999999999999,0
6370,-19.979,57.668,Indian,Mascarene Islands,Exposed,0.0333,46.36,5,2004,30.5,298.5,7.0,-0.04,0.0,-1.83,0.2,15-05-2004,,0.3579310344827582,,0.3999999999999999,0
6380,-13.0668,45.1106,Indian,Mayotte and Comoros,Sheltered,0.0679,42.12,4,1998,30.5,300.74,8.0,0.19,12.07,-0.12,0.39,15-04-1998,,0.5080048328108676,,0.29999999999999993,0
6389,19.8833,-87.4261,Atlantic,Belize and west Caribbean,Exposed,0.0444,47.0,6,2006,30.5,300.83,3.0,0.27,2.19,-0.72,0.2,15-06-2006,,0.4575827548887883,,0.7999999999999999,0
6389,19.8833,-87.4261,Atlantic,Belize and west Caribbean,Exposed,0.0444,47.0,6,2005,30.5,300.83,4.0,0.15,1.02,-0.82,0.2,15-06-2005,,0.44679709658157823,,0.7,0
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,5,2006,30.5,300.81,4.0,0.6,0.0,-1.03,0.36,15-05-2006,,0.45586206896551706,,0.7,0
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,8,2005,30.5,300.81,3.0,0.32,5.2,0.25,0.36,15-08-2005,,0.4757523510971785,,0.7999999999999999,0
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,11,2005,30.5,300.81,6.0,-1.19,4.39,-2.46,0.36,15-11-2005,,0.4190811128526644,,0.4999999999999999,0
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,11,2005,30.5,300.81,6.0,-1.19,4.39,-2.46,0.36,15-11-2005,,0.4190811128526644,,0.4999999999999999,0
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,11,2005,30.5,300.81,6.0,-1.19,4.39,-2.46,0.36,15-11-2005,,0.4190811128526644,,0.4999999999999999,0
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,12,2005,30.5,300.81,5.0,-0.15,0.0,-2.42,0.36,15-12-2005,,0.4299999999999998,,0.6,0
6391,18.7066,-87.704,Atlantic,Belize and west Caribbean,Sometimes,0.0273,49.1,2,2006,30.5,300.88,6.0,-0.34,0.0,-3.23,0.22,15-02-2006,,0.42574712643678103,,0.4999999999999999,0
6391,18.7066,-87.704,Atlantic,Belize and west Caribbean,Sometimes,0.0273,49.1,3,2006,30.5,300.88,6.0,-0.24,0.0,-2.77,0.22,15-03-2006,,0.42919540229885,,0.4999999999999999,0
6391,18.7066,-87.704,Atlantic,Belize and west Caribbean,Sometimes,0.0273,49.1,12,2005,30.5,300.88,6.0,-0.38,1.32,-2.46,0.22,15-12-2005,,0.4318678160919534,,0.4999999999999999,0
6391,18.7066,-87.704,Atlantic,Belize and west Caribbean,Sometimes,0.0273,49.1,12,2005,30.5,300.88,6.0,-0.38,1.32,-2.46,0.22,15-12-2005,,0.4318678160919534,,0.4999999999999999,0
6392,19.934,-87.4336,Atlantic,Belize and west Caribbean,Exposed,0.0406,36.82,3,2006,30.5,300.81,5.0,-0.04,0.0,-2.84,0.24,15-03-2006,,0.4337931034482757,,0.6,0
6392,19.934,-87.4336,Atlantic,Belize and west Caribbean,Exposed,0.0406,36.82,10,2004,30.5,300.81,3.0,0.9,1.01,0.23,0.24,15-10-2004,,0.4719455329153603,,0.7999999999999999,0
6394,19.7864,-87.4263,Atlantic,Belize and west Caribbean,Exposed,0.0495,48.48,10,2004,30.5,300.85,3.0,0.74,0.0,0.12,0.31,15-10-2004,,0.46200328407225033,,0.7999999999999999,0
6395,19.9729,-87.4528,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,5,2006,30.5,300.81,4.0,0.6,0.0,-1.03,0.36,15-05-2006,,0.45586206896551706,,0.7,0
6396,18.724,-87.6968,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,11,2005,30.5,300.88,7.0,-0.81,8.95,-1.77,0.23,15-11-2005,,0.4603925026123296,,0.3999999999999999,0
6397,20.0995,-87.4625,Atlantic,Belize and west Caribbean,Exposed,0.0366,50.54,2,2005,30.5,300.78,4.0,-0.12,0.0,-3.01,0.83,15-02-2005,,0.4300492610837422,,0.7,0
6397,20.0995,-87.4625,Atlantic,Belize and west Caribbean,Exposed,0.0366,50.54,8,2005,30.5,300.78,3.0,1.3,4.27,1.3,0.83,15-08-2005,,0.5032761419614852,,0.7999999999999999,0
6397,20.0995,-87.4625,Atlantic,Belize and west Caribbean,Exposed,0.0366,50.54,10,2004,30.5,300.78,4.0,0.46,0.0,-0.22,0.83,15-10-2004,,0.4500492610837422,,0.7,0
6397,20.0995,-87.4625,Atlantic,Belize and west Caribbean,Exposed,0.0366,50.54,10,2004,30.5,300.78,4.0,0.46,0.0,-0.22,0.83,15-10-2004,,0.4500492610837422,,0.7,0
6397,20.0995,-87.4625,Atlantic,Belize and west Caribbean,Exposed,0.0366,50.54,12,2005,30.5,300.78,5.0,-0.23,0.0,-2.4,0.83,15-12-2005,,0.4262561576354663,,0.6,0
6398,19.9333,-87.4321,Atlantic,Belize and west Caribbean,Exposed,0.0406,36.82,6,2005,30.5,300.81,4.0,0.36,3.18,-0.41,0.24,15-06-2005,,0.4656543887147333,,0.7,0
6398,19.9333,-87.4321,Atlantic,Belize and west Caribbean,Exposed,0.0406,36.82,9,2005,30.5,300.81,4.0,1.57,7.61,1.41,0.24,15-09-2005,,0.5325489811912224,,0.7,0
